id,en,ch,manualTag,tranlatedTag,tatoebaEnId,tatoebaChId,wordDifficulty,syllablesCount,combinedDifficulty,isOneHundredPoints
1847,He lives alone.,他獨自生活。,日常,,811376,812227,1,5,5.7,TRUE
1849,Here is a book.,這裡有一本書。,日常,,61725,825137,1,4,4.7,TRUE
1850,I'm free today.,我今天有空。,日常,,257587,333310,2,4,5.4,TRUE
1851,Is that better?,那更好嗎？,日常,,1886907,5670784,2,4,5.4,TRUE
1852,He acts quickly.,他行動迅速。,日常,,288254,1888657,2,4,5.4,TRUE
1853,It's fine today.,今天天氣很好。,日常,,242938,333127,0,4,4,TRUE
1854,It's time to go.,該走了。,日常,,266757,793328,0,4,4,TRUE
1855,That's too easy.,那太簡單了。,日常,,2251293,6015157,1,4,4.7,TRUE
1856,Here is the bill.,這是賬單。,日常,,1495898,7774826,3,4,6.1,TRUE
1857,I'm on your side.,我站在你這邊。,日常,,68795,1394786,2,4,5.4,TRUE
1858,It's no big deal.,這沒什麼大不了的。,日常,,532854,2456036,1,4,4.7,TRUE
1859,Tom walks slowly.,湯姆走得很慢。,日常,,37199,335609,1,4,4.7,TRUE
1860,Where is my book?,我的書在哪？,日常,,482303,1561711,1,4,4.7,TRUE
1861,You're no singer.,你不是歌手。,日常,,2218226,5780566,1,4,4.7,TRUE
1862,I don't feel well.,我覺得不太舒服。,日常,,1717,501698,2,5,6.4,TRUE
1863,They are at lunch.,他們在吃午飯。,日常,,307157,1839200,1,4,4.7,TRUE
1864,Tom wants to talk.,湯姆想說話。,日常,,2011384,5613702,1,4,4.7,TRUE
1865,Where is my watch?,我的手錶在哪裡？,日常,,321500,826175,1,4,4.7,TRUE
1866,Whose car is this?,這輛車是誰的？,日常,,55518,4795925,1,4,4.7,TRUE
1867,Whose car is this?,這是誰的車？,日常,,55518,4795926,1,4,4.7,TRUE
1868,Whose fault is it?,是誰的錯呢？,日常,,441942,824533,3,4,6.1,TRUE
1869,You work too hard.,你太認真工作了。,日常,,15877,332949,1,4,4.7,TRUE
1870,Don't you think so?,你不這麼認為嗎？,日常,,51058,332629,2,5,6.4,TRUE
1872,He doesn't listen.,他沒在聽。,日常,,2269440,5574137,1,5,5.7,TRUE
1873,I've no idea.,我不知道。,日常,,2248411,7772071,1,4,4.7,TRUE
1874,I am very sad.,我很難過。,日常,,1136927,333736,1,5,5.7,TRUE
1875,I was a doctor.,我以前是個醫生,日常,,2549661,6293088,5,5,8.5,TRUE
1876,It is so early.,那太早了。,日常,,1252138,2007046,2,5,6.4,TRUE
1877,Now I remember.,現在我想起來了。,日常,,72076,472898,2,5,6.4,TRUE
1878,Are you serious?,你是認真的嗎？,日常,,373215,4887667,3,5,7.1,TRUE
1879,Do you remember?,你還記得嗎？,日常,,21678,444736,1,5,5.7,TRUE
1880,He is my father.,他是我的父親。,日常,,297979,796081,1,5,5.7,TRUE
1882,He's not a hero.,他不是英雄。,日常,,1815763,5613619,3,5,7.1,TRUE
1883,I took a shower.,我沖了個澡,日常,,3126551,5624915,0,5,5,TRUE
1884,I'm about ready.,我快好了。,日常,,33483,793259,2,5,6.4,TRUE
1886,He wrote one letter.,他寫了封信。,日常,,452751,442288,0,5,5,TRUE
1887,Goodbye!,再見！,招呼,,516745,336477,0,1,1,TRUE
1889,Good evening.,晚安,招呼,,333156,333158,0,4,4,TRUE
1890,See you soon!,待會見！,招呼,,32672,337874,1,3,3.7,TRUE
1891,See you then.,到時候見。,招呼,,47013,824671,1,3,3.7,TRUE
1892,Welcome back.,歡迎回來。,招呼,,1627336,5092518,1,3,3.7,TRUE
1894,Happy New Year!,新年快樂！,招呼,,361350,6581625,0,4,4,TRUE
1895,Nice to meet you.,很高興認識你。,招呼,,499617,6559021,0,4,4,TRUE
